0,300,0,1,0,0,0,0,0,1,0,1,22,14,3,23,7,25,29,52,15,30
1,418,0,0,1,0,0,0,0,1,0,1,20,10,7,12,11,40,24,90,18,53
1,310,0,0,0,1,0,0,1,0,0,1,12,21,25,28,52,1,24,6,40,75
1,259,0,0,0,1,0,0,1,0,1,0,44,48,10,28,11,67,6,19,22,43
1,310,0,0,1,0,0,0,1,0,1,0,16,8,37,51,13,18,21,28,24,38
0,246,0,1,0,0,0,0,0,1,0,1,1,12,82,55,29,41,31,7,18,19
0,305,0,0,1,0,0,0,1,0,1,0,20,5,25,10,50,6,76,7,26,59
0,249,0,0,0,1,0,0,0,1,0,1,16,3,20,17,56,47,96,33,4,19
1,391,0,0,0,1,0,0,1,0,1,0,1,16,7,2,43,5,52,22,15,8
0,264,1,0,0,0,0,0,1,0,1,0,1,6,14,11,26,66,33,15,2,19
0,268,0,0,0,1,0,0,0,1,0,1,5,28,12,36,52,67,18,51,7,3
1,251,0,0,1,0,0,0,0,1,0,1,1,2,8,50,6,15,88,43,24,18
0,286,0,1,0,0,0,0,1,0,1,0,1,18,4,46,11,17,21,94,28,8
1,285,1,0,0,0,0,0,1,0,1,0,20,30,42,11,18,45,29,50,35,82
1,326,0,1,0,0,0,0,1,0,1,0,9,3,62,38,21,2,6,51,35,91
1,319,0,1,0,0,0,0,1,0,1,0,26,10,44,1,11,31,19,25,16,7
0,227,0,0,1,0,0,0,0,1,0,1,20,28,2,22,1,42,49,19,25,36
1,291,0,0,1,0,0,0,0,1,0,1,46,6,40,16,23,29,8,87,9,86
0,209,0,1,0,0,0,0,0,1,0,1,48,4,10,17,21,37,15,40,19,91
0,288,0,0,0,1,0,0,0,1,1,0,3,26,15,33,74,6,24,31,25,17
0,248,0,0,0,1,0,0,1,0,1,0,3,2,18,59,12,41,31,17,94,52
1,331,0,0,1,0,0,0,1,0,1,0,8,10,39,58,9,15,33,5,36,18
0,287,0,0,1,0,0,0,0,1,1,0,7,57,8,42,1,9,33,12,11,77
0,252,0,1,0,0,0,0,0,1,0,1,62,12,5,1,88,61,91,34,18,57
0,206,0,1,0,0,0,0,0,1,0,1,15,10,18,35,24,12,4,1,50,72
1,294,0,1,0,0,0,0,1,0,1,0,38,14,20,54,1,4,6,59,45,52
1,272,0,1,0,0,0,0,1,0,0,1,8,6,11,21,32,14,10,37,52,26
1,214,0,0,0,1,0,0,0,1,0,1,20,17,9,70,21,1,11,14,7,52
1,362,0,1,0,0,0,0,1,0,1,0,2,11,43,12,18,89,85,14,28,7
0,413,0,0,1,0,0,0,0,1,1,0,3,10,11,7,18,47,17,15,71,8
0,356,0,0,1,0,0,0,0,1,0,1,2,24,35,6,19,25,38,30,18,17
1,412,0,0,0,0,1,0,1,0,0,1,9,42,7,46,22,4,6,13,79,1
0,281,0,0,0,1,0,0,1,0,1,0,2,3,14,22,31,26,12,24,11,13
0,239,0,0,1,0,0,0,0,1,1,0,36,9,16,17,3,6,24,58,13,39
0,258,0,0,1,0,0,0,1,0,1,0,2,11,48,23,24,14,49,5,13,17
1,223,0,0,1,0,0,0,1,0,1,0,38,5,9,18,8,15,3,52,13,34
1,383,0,0,0,1,0,0,0,1,0,1,3,20,52,17,28,99,48,12,19,53
0,303,0,0,1,0,0,0,0,1,0,1,2,9,6,46,23,30,15,100,80,10
1,191,0,0,1,0,0,0,1,0,1,0,42,1,11,9,14,21,71,7,8,18
1,355,0,1,0,0,0,0,1,0,1,0,13,54,14,10,6,39,2,20,59,4
1,496,0,0,1,0,0,0,1,0,1,0,16,38,2,12,11,27,10,26,25,6
0,352,0,1,0,0,0,0,1,0,1,0,13,20,27,32,21,18,26,2,19,11
1,245,1,0,0,0,0,0,0,1,0,1,10,12,1,3,23,27,22,34,36,39
0,399,0,0,1,0,0,0,1,0,1,0,28,38,37,22,52,13,6,25,17,30
0,290,0,0,0,0,1,0,0,1,1,0,1,23,6,26,20,9,7,45,70,50
1,222,0,1,0,0,0,0,0,1,1,0,68,88,31,7,29,1,15,20,36,2
1,328,1,0,0,0,0,0,0,1,0,1,17,62,44,7,35,50,24,11,40,100
1,326,0,1,0,0,0,0,0,1,0,1,9,14,10,13,25,32,27,8,7,17
1,320,0,0,1,0,0,0,1,0,1,0,3,43,39,14,2,19,32,18,49,13
0,197,1,0,0,0,0,0,1,0,1,0,3,7,10,22,5,4,59,24,52,21
0,295,0,0,1,0,0,0,1,0,1,0,5,21,37,39,9,14,45,19,24,49
1,421,0,0,1,0,0,0,1,0,1,0,20,7,9,22,3,48,30,43,31,53
0,316,0,0,0,0,1,0,1,0,1,0,3,5,14,27,17,8,11,15,42,44
1,548,0,0,1,0,0,0,0,1,0,1,22,20,7,1,27,89,51,50,30,19
0,399,0,0,0,1,0,0,1,0,1,0,12,21,18,28,58,2,16,44,17,94
0,334,1,0,0,0,0,0,1,0,1,0,59,4,13,8,31,5,17,56,40,53
0,285,0,0,0,1,0,0,0,1,0,1,20,37,12,14,7,23,65,11,2,18
1,279,0,1,0,0,0,0,1,0,1,0,3,12,7,43,72,8,45,25,42,1
1,509,0,0,1,0,0,0,1,0,0,1,25,48,23,78,24,7,40,17,19,3
1,214,0,0,0,1,0,0,1,0,1,0,7,42,11,14,16,22,13,25,71,6
1,231,0,0,1,0,0,0,1,0,1,0,5,49,29,44,2,10,14,43,27,1
1,179,1,0,0,0,0,0,0,1,0,1,17,9,23,48,32,29,2,13,25,31
1,292,0,0,1,0,0,0,1,0,1,0,37,20,9,1,10,4,6,67,90,78
0,320,0,1,0,0,0,0,0,1,0,1,12,58,4,32,19,8,21,22,17,31
0,270,0,0,1,0,0,0,1,0,1,0,38,2,19,12,6,36,4,53,15,5
0,362,0,0,0,1,0,0,1,0,1,0,33,32,12,6,9,14,21,26,2,7
1,196,0,0,1,0,0,0,1,0,1,0,2,49,22,15,40,16,47,24,51,61
0,338,1,0,0,0,0,0,0,1,0,1,39,6,34,7,19,63,92,8,2,3
0,293,0,0,1,0,0,0,1,0,0,1,12,3,7,17,21,30,52,36,60,10
1,292,0,0,1,0,0,0,1,0,1,0,11,1,6,13,48,7,28,19,8,20
1,248,0,1,0,0,0,0,1,0,1,0,49,12,8,54,19,25,98,26,2,53
1,279,0,0,0,0,1,0,0,1,0,1,2,5,4,24,6,18,79,20,9,60
1,364,1,0,0,0,0,0,1,0,1,0,16,3,14,28,56,43,33,5,4,49
0,208,1,0,0,0,0,0,1,0,1,0,21,11,69,13,10,45,33,9,12,20
0,686,0,0,1,0,0,0,1,0,1,0,16,80,11,18,28,74,43,6,4,50
1,259,1,0,0,0,0,0,1,0,1,0,9,1,6,25,4,100,13,78,50,98
0,341,0,0,0,0,1,0,0,1,0,1,13,34,15,6,22,53,61,50,45,24
0,252,0,0,0,1,0,0,1,0,1,0,27,39,23,8,30,14,99,33,10,4
0,353,0,0,0,1,0,0,1,0,1,0,12,42,4,1,2,15,44,7,13,34
0,406,0,0,0,0,1,0,1,0,1,0,9,20,37,2,17,14,8,10,24,70
0,332,1,0,0,0,0,0,1,0,1,0,26,1,7,9,6,4,20,48,82,85
0,202,0,1,0,0,0,0,0,1,0,1,45,16,32,3,44,61,18,47,11,13
1,327,0,0,1,0,0,0,0,1,0,1,1,25,4,6,12,15,30,28,86,47
0,280,0,1,0,0,0,0,1,0,1,0,5,16,6,1,52,29,8,20,47,35
0,264,0,0,1,0,0,0,0,1,0,1,16,35,55,5,43,12,18,1,29,93
1,247,0,1,0,0,0,0,1,0,1,0,16,8,1,3,58,19,40,35,36,60
0,207,0,0,1,0,0,0,1,0,1,0,63,9,5,19,3,17,61,13,34,69
0,274,0,1,0,0,0,0,1,0,1,0,64,19,8,33,15,67,28,98,21,40
1,215,0,1,0,0,0,0,1,0,1,0,5,7,48,12,9,14,50,28,30,13
1,202,1,0,0,0,0,0,1,0,1,0,5,20,12,6,9,24,42,10,2,43
1,230,0,0,1,0,0,0,1,0,0,1,43,11,45,3,51,46,36,13,29,35
1,281,0,0,1,0,0,0,0,1,0,1,12,16,3,10,7,38,59,5,4,17
1,261,0,1,0,0,0,0,0,1,0,1,11,7,28,6,12,45,5,61,26,19
0,489,0,0,0,0,0,1,1,0,1,0,20,4,24,7,2,14,1,79,78,52
0,215,0,1,0,0,0,0,0,1,0,1,10,11,1,12,49,33,14,94,24,19
0,269,0,1,0,0,0,0,1,0,1,0,33,25,74,73,27,11,95,4,7,46
0,187,0,0,1,0,0,0,1,0,1,0,16,8,13,6,28,25,66,19,18,40
1,201,0,0,1,0,0,0,1,0,1,0,5,16,27,6,64,74,65,36,25,18
1,561,0,1,0,0,0,0,0,1,0,1,74,27,22,12,21,8,30,81,24,7
0,322,0,0,1,0,0,0,1,0,1,0,20,30,10,48,15,1,97,83,46,60
1,230,0,1,0,0,0,0,0,1,0,1,17,20,2,21,14,37,18,25,15,52
1,397,0,0,1,0,0,0,1,0,1,0,27,72,14,17,19,29,52,41,24,43
0,209,0,0,0,1,0,0,1,0,1,0,56,3,37,9,35,14,32,18,43,19
1,314,0,0,0,1,0,0,1,0,1,0,10,16,11,26,32,24,21,13,27,31
1,222,0,0,1,0,0,0,0,1,0,1,12,21,25,69,6,17,9,62,51,8
1,301,0,1,0,0,0,0,1,0,1,0,71,23,6,10,27,15,35,43,5,28
1,207,0,0,1,0,0,0,0,1,0,1,23,9,1,27,3,10,28,37,36,63
0,366,0,0,0,0,0,1,1,0,1,0,3,14,19,15,7,2,67,30,43,1
0,252,0,1,0,0,0,0,0,1,0,1,3,40,28,47,44,11,25,41,39,59
0,320,0,0,1,0,0,0,1,0,1,0,9,20,4,54,48,37,8,72,13,24
0,266,0,1,0,0,0,0,0,1,0,1,12,9,32,15,66,42,2,99,30,58
0,213,0,1,0,0,0,0,1,0,1,0,8,7,75,53,22,4,29,90,59,6
0,321,0,0,0,1,0,0,1,0,1,0,35,38,4,12,24,7,39,11,2,26
0,270,0,0,0,1,0,0,0,1,0,1,5,7,14,4,1,22,67,84,78,57
1,258,0,0,1,0,0,0,0,1,0,1,7,14,19,15,21,23,68,40,17,49
1,213,0,0,1,0,0,0,1,0,1,0,9,7,2,12,32,24,16,10,8,33
1,206,0,0,1,0,0,0,1,0,1,0,49,12,6,64,16,46,10,24,41,8
0,218,0,0,1,0,0,0,1,0,1,0,3,14,19,22,2,51,5,31,1,10
0,392,0,0,1,0,0,0,1,0,1,0,38,26,3,12,13,25,16,1,6,24
1,259,0,1,0,0,0,0,1,0,1,0,20,4,56,51,88,7,42,1,10,39
0,305,0,0,0,0,1,0,1,0,1,0,5,36,7,23,1,8,10,16,74,4
0,429,0,0,1,0,0,0,1,0,1,0,4,6,13,41,23,17,58,45,18,7
1,211,0,0,0,1,0,0,1,0,1,0,16,12,33,40,19,7,43,11,6,34
0,304,0,1,0,0,0,0,0,1,0,1,54,20,28,62,19,3,11,17,18,30
1,241,0,0,0,1,0,0,0,1,0,1,9,5,26,10,2,11,22,56,24,31
0,222,0,1,0,0,0,0,0,1,0,1,7,21,37,17,74,95,2,86,29,19
1,241,0,0,1,0,0,0,1,0,1,0,9,11,1,26,49,72,22,44,30,31
1,264,0,1,0,0,0,0,0,1,1,0,40,33,25,16,20,17,36,81,5,9
1,523,0,0,0,0,1,0,1,0,1,0,2,4,16,1,14,11,8,24,61,26
0,284,0,0,0,1,0,0,1,0,1,0,77,38,62,1,18,30,39,81,26,9
1,290,0,0,0,1,0,0,1,0,1,0,9,59,19,48,21,12,4,34,13,5
0,191,0,0,0,1,0,0,0,1,0,1,13,6,9,23,16,32,62,24,11,56
0,336,1,0,0,0,0,0,1,0,1,0,14,2,21,53,27,23,11,1,45,36
1,335,0,0,0,0,1,0,0,1,1,0,3,7,10,59,15,8,16,6,5,18
0,234,0,1,0,0,0,0,1,0,1,0,9,7,16,11,1,23,12,57,41,13
0,360,0,0,0,1,0,0,1,0,1,0,48,19,22,1,18,54,13,6,31,53
0,245,0,0,1,0,0,0,0,1,0,1,13,7,10,16,9,6,15,8,3,51
0,276,0,0,1,0,0,0,1,0,1,0,17,11,7,2,58,22,3,85,30,59
0,425,0,0,0,0,1,0,1,0,1,0,5,17,22,27,33,36,19,37,25,46
0,288,0,0,0,1,0,0,1,0,1,0,1,20,62,27,78,17,7,34,28,69
0,315,0,0,1,0,0,0,1,0,1,0,5,19,49,2,30,48,4,15,13,18
0,211,0,1,0,0,0,0,1,0,1,0,9,2,4,27,80,11,21,25,15,5
1,379,0,1,0,0,0,0,0,1,0,1,5,9,6,25,22,48,10,32,24,41
1,270,1,0,0,0,0,0,0,1,0,1,9,3,10,24,11,35,7,30,8,26
0,182,0,0,0,0,1,0,0,1,1,0,13,9,12,1,16,25,48,8,30,39
0,259,0,0,0,1,0,0,1,0,1,0,23,17,7,42,43,10,3,69,21,16
1,316,0,1,0,0,0,0,1,0,1,0,20,2,38,25,28,53,18,69,26,8
0,286,0,0,0,1,0,0,1,0,1,0,13,21,6,54,11,99,8,29,10,61
1,216,0,0,1,0,0,0,0,1,0,1,2,23,33,22,9,42,8,27,60,52
0,207,0,0,0,1,0,0,0,1,1,0,10,21,5,7,47,36,84,31,44,86
0,406,0,0,0,0,1,0,0,1,0,1,17,4,39,35,8,10,88,61,65,48
0,275,0,0,0,1,0,0,0,1,0,1,80,12,6,26,30,4,22,13,56,47
0,219,0,1,0,0,0,0,0,1,0,1,20,3,12,1,7,19,17,61,36,75
0,199,0,1,0,0,0,0,1,0,1,0,13,25,4,23,2,26,3,28,73,65
0,322,0,0,0,1,0,0,1,0,1,0,5,62,27,22,16,15,33,6,4,32
0,277,0,0,1,0,0,0,1,0,1,0,32,20,9,15,28,6,47,36,2,30
0,348,0,0,0,0,1,0,1,0,1,0,4,21,38,14,6,7,5,57,16,26
1,272,0,0,1,0,0,0,1,0,1,0,37,21,10,39,59,50,5,34,25,29
1,194,0,0,1,0,0,0,0,1,0,1,7,5,80,1,9,30,64,21,11,29
1,318,1,0,0,0,0,0,1,0,1,0,6,7,48,23,11,14,21,12,99,26
1,221,0,0,1,0,0,0,0,1,1,0,2,12,13,40,25,27,6,20,50,16
1,318,0,0,1,0,0,0,1,0,1,0,7,48,27,13,34,15,64,37,17,19
0,302,0,0,0,1,0,0,0,1,0,1,17,37,24,19,20,4,29,53,6,66
1,508,0,0,1,0,0,0,1,0,1,0,16,45,9,49,79,24,17,64,67,6
1,207,0,1,0,0,0,0,1,0,1,0,10,21,15,27,8,14,33,29,74,7
1,170,1,0,0,0,0,0,0,1,0,1,1,27,11,13,20,9,50,32,7,57
1,280,0,1,0,0,0,0,0,1,0,1,8,46,27,6,4,18,24,5,35,14
0,306,0,0,0,0,1,0,0,1,0,1,9,13,4,33,12,28,43,49,14,61
0,260,0,1,0,0,0,0,1,0,1,0,8,5,20,2,11,43,18,51,12,1
1,267,0,0,1,0,0,0,0,1,0,1,26,9,20,17,40,23,1,68,6,11
1,316,0,0,1,0,0,0,0,1,0,1,5,7,37,21,4,79,11,88,64,31
0,315,0,0,0,0,1,0,0,1,0,1,9,54,15,13,1,31,7,5,44,49
1,208,0,0,1,0,0,0,1,0,1,0,2,33,3,9,49,21,78,66,13,15
0,220,0,1,0,0,0,0,0,1,0,1,9,20,46,12,22,47,23,10,36,25
1,238,0,1,0,0,0,0,0,1,0,1,27,19,32,74,21,65,18,35,2,36
0,218,0,0,0,1,0,0,0,1,0,1,72,26,16,2,31,30,37,34,17,19
1,345,0,0,0,0,1,0,1,0,1,0,3,54,27,34,58,12,40,5,8,70
0,462,0,1,0,0,0,0,1,0,1,0,16,28,42,64,94,27,59,30,19,1
0,298,0,0,0,0,1,0,1,0,1,0,1,48,12,49,25,37,14,22,36,43
1,316,0,0,0,1,0,0,1,0,1,0,42,39,35,1,22,19,6,24,69,70
1,246,0,0,1,0,0,0,1,0,1,0,42,80,21,53,27,37,5,7,17,8
1,283,0,1,0,0,0,0,0,1,0,1,2,97,35,38,47,55,48,1,30,25
0,323,0,0,1,0,0,0,0,1,0,1,3,14,73,21,88,18,36,6,25,16
0,251,0,0,1,0,0,0,0,1,0,1,26,3,47,22,7,34,17,11,16,59
0,385,0,0,0,1,0,0,1,0,1,0,6,20,69,2,29,49,63,18,95,7
0,226,0,0,1,0,0,0,0,1,0,1,38,48,16,17,22,13,50,47,18,40
1,190,0,1,0,0,0,0,1,0,1,0,13,4,12,52,27,2,5,7,24,44
1,259,0,0,1,0,0,0,1,0,1,0,37,54,10,16,29,19,23,33,6,18
1,233,0,0,1,0,0,0,1,0,1,0,21,31,37,1,36,3,6,14,66,26
1,303,0,0,0,1,0,0,0,1,0,1,62,6,31,36,39,15,68,30,22,8
0,167,0,0,1,0,0,0,0,1,0,1,28,7,21,55,33,8,23,18,93,29
0,492,0,0,0,1,0,0,0,1,0,1,6,1,57,51,18,34,3,32,13,7
0,323,0,0,1,0,0,0,0,1,0,1,3,32,63,13,91,17,96,43,68,59
1,315,0,1,0,0,0,0,0,1,0,1,1,20,37,7,55,28,83,34,29,17
0,309,0,0,0,0,1,0,1,0,1,0,9,2,1,42,6,88,94,17,8,30
1,298,0,0,0,1,0,0,1,0,1,0,3,20,11,58,26,28,12,48,1,33
1,238,0,0,1,0,0,0,0,1,0,1,5,12,21,56,10,16,11,15,6,78
1,357,0,0,1,0,0,0,1,0,1,0,10,6,31,12,2,17,28,5,24,36
1,220,0,0,1,0,0,0,0,1,0,1,9,38,4,6,21,35,52,14,17,11
1,205,0,1,0,0,0,0,0,1,0,1,16,21,4,12,10,6,8,37,50,43
0,236,0,0,1,0,0,0,1,0,1,0,20,1,10,3,30,12,96,19,43,13
0,299,0,0,1,0,0,0,0,1,0,1,1,9,59,7,23,6,28,41,17,15
0,231,0,0,1,0,0,0,1,0,1,0,9,2,1,26,27,76,40,19,96,42
0,287,1,0,0,0,0,0,0,1,0,1,7,1,22,6,53,13,28,63,56,87
0,303,0,0,0,1,0,0,1,0,1,0,16,34,4,10,7,8,62,24,12,49
0,296,0,0,0,1,0,0,1,0,1,0,12,6,4,20,10,37,16,17,50,5
1,275,0,0,1,0,0,0,1,0,1,0,80,1,11,4,8,66,23,31,95,13
1,244,0,0,0,1,0,0,1,0,1,0,62,3,1,39,7,5,34,53,24,75
1,304,0,0,0,1,0,0,1,0,1,0,76,31,1,13,38,7,26,55,35,24
1,367,0,0,1,0,0,0,1,0,1,0,20,11,7,1,27,26,14,32,60,29
0,283,0,1,0,0,0,0,0,1,0,1,16,12,21,14,22,50,36,11,79,13
0,302,0,0,0,1,0,0,1,0,1,0,9,1,2,15,6,30,22,16,26,65
1,328,0,0,1,0,0,0,1,0,1,0,7,29,8,71,9,17,2,19,24,65
1,312,0,1,0,0,0,0,0,1,0,1,74,38,32,44,10,6,7,24,51,29
0,349,0,0,0,0,0,1,1,0,1,0,27,7,11,16,6,21,29,37,56,19
1,219,0,1,0,0,0,0,1,0,0,1,9,13,12,10,48,3,53,15,17,39
0,413,0,0,0,1,0,0,0,1,1,0,26,42,1,37,4,6,16,28,25,49
0,373,0,0,0,0,0,1,1,0,1,0,9,24,14,27,55,12,6,18,26,60
1,246,1,0,0,0,0,0,1,0,1,0,9,20,38,49,68,1,52,8,2,5
1,230,0,1,0,0,0,0,0,1,0,1,5,9,20,13,15,26,31,81,30,60
0,330,0,1,0,0,0,0,1,0,1,0,8,6,39,20,11,26,15,30,13,2
1,433,1,0,0,0,0,0,0,1,0,1,5,30,4,52,20,17,25,11,18,82
0,238,0,0,0,1,0,0,1,0,1,0,22,14,2,34,36,37,47,68,44,8
0,350,0,0,0,1,0,0,0,1,0,1,21,9,7,6,1,17,3,13,37,24
0,171,0,1,0,0,0,0,1,0,1,0,4,6,58,14,26,41,7,51,10,20
1,646,0,0,1,0,0,0,0,1,0,1,2,6,35,28,77,3,34,32,26,19
1,429,0,1,0,0,0,0,0,1,0,1,16,7,17,4,9,1,18,35,2,13
0,244,0,0,0,1,0,0,1,0,1,0,7,12,54,3,97,66,1,44,26,25
1,284,0,0,1,0,0,0,0,1,0,1,15,37,20,3,1,41,56,29,84,18
1,431,0,0,0,1,0,0,1,0,1,0,15,7,97,11,10,32,74,45,31,33
0,312,0,0,0,1,0,0,0,1,0,1,20,3,37,21,11,8,82,81,17,70
0,260,0,1,0,0,0,0,0,1,0,1,5,44,1,7,62,22,3,8,14,35
0,656,0,0,0,0,1,0,0,1,0,1,1,4,22,35,51,38,13,67,17,33
0,444,0,0,0,1,0,0,1,0,1,0,4,6,11,2,27,37,7,42,13,63
1,177,0,0,0,1,0,0,1,0,1,0,3,38,21,36,10,2,11,30,31,70
1,453,0,0,0,1,0,0,1,0,1,0,15,20,14,26,3,4,22,6,35,5
1,190,0,0,0,1,0,0,1,0,1,0,15,42,52,11,29,4,1,57,25,51
1,226,1,0,0,0,0,0,0,1,0,1,3,6,31,36,7,2,28,53,29,12
0,192,0,0,1,0,0,0,1,0,1,0,20,1,10,4,32,24,31,47,13,15
0,221,0,1,0,0,0,0,0,1,0,1,21,9,3,1,71,47,2,30,13,17
0,239,0,0,1,0,0,0,1,0,1,0,7,32,4,8,22,6,12,11,15,18
0,338,0,0,1,0,0,0,1,0,1,0,38,26,37,11,1,16,31,61,15,52
0,415,0,0,0,1,0,0,0,1,0,1,27,1,2,26,74,13,17,58,19,5
1,242,0,0,1,0,0,0,1,0,1,0,7,1,35,22,25,8,2,26,19,17
1,282,1,0,0,0,0,0,1,0,1,0,10,12,17,14,2,44,4,53,59,36
1,248,0,1,0,0,0,0,0,1,0,1,4,27,16,1,72,35,30,33,2,64
1,243,0,0,1,0,0,0,1,0,1,0,9,48,28,12,23,24,4,1,25,13
0,446,0,0,1,0,0,0,1,0,1,0,28,7,5,10,12,36,2,8,23,44
0,210,0,1,0,0,0,0,1,0,1,0,2,16,1,48,10,32,6,3,54,60
0,253,0,1,0,0,0,0,1,0,0,1,40,28,60,13,7,17,5,10,8,76
0,274,0,0,1,0,0,0,1,0,1,0,31,61,30,25,7,18,17,29,11,76
1,318,0,0,1,0,0,0,1,0,1,0,3,14,16,72,26,75,24,29,31,18
1,227,0,0,0,1,0,0,0,1,0,1,14,52,42,22,9,4,30,25,64,17
0,215,0,1,0,0,0,0,1,0,1,0,3,10,12,80,55,22,14,21,64,34
1,313,0,1,0,0,0,0,1,0,1,0,20,2,6,47,40,24,27,11,29,13
0,362,0,0,1,0,0,0,1,0,1,0,9,3,27,2,46,24,28,35,18,25
1,425,0,0,1,0,0,0,1,0,1,0,10,7,11,3,40,38,5,15,19,2
1,291,0,0,1,0,0,0,0,1,0,1,2,12,8,5,31,30,49,24,100,39
0,229,0,0,0,1,0,0,1,0,1,0,38,7,19,6,4,14,2,30,31,15
0,229,1,0,0,0,0,0,0,1,0,1,12,97,26,2,15,94,5,64,7,35
1,245,0,0,1,0,0,0,1,0,1,0,11,42,29,39,51,37,12,100,16,2
1,192,0,1,0,0,0,0,0,1,0,1,9,11,4,6,1,32,22,67,18,61
0,223,0,1,0,0,0,0,0,1,0,1,10,24,38,71,1,30,34,31,8,72
1,280,1,0,0,0,0,0,1,0,1,0,3,23,7,33,12,21,6,49,41,18
1,239,0,1,0,0,0,0,0,1,0,1,17,1,40,86,19,24,13,55,9,42
1,246,0,1,0,0,0,0,1,0,1,0,7,37,52,45,46,8,31,22,35,26
1,283,0,0,1,0,0,0,1,0,1,0,3,5,1,25,15,17,50,47,72,23
0,193,0,1,0,0,0,0,0,1,0,1,8,26,20,7,1,58,11,36,21,41
0,371,0,0,1,0,0,0,1,0,1,0,9,10,8,4,5,31,6,7,43,88
0,678,0,0,0,0,1,0,1,0,1,0,12,37,66,21,10,9,68,1,22,33
0,244,0,0,1,0,0,0,1,0,1,0,2,38,20,1,35,12,5,17,6,75
1,331,0,0,1,0,0,0,1,0,1,0,46,16,8,12,39,10,41,29,31,5
1,269,0,1,0,0,0,0,0,1,0,1,9,11,7,40,80,62,19,65,50,51
0,215,0,1,0,0,0,0,1,0,1,0,46,21,2,22,19,33,56,44,1,25
1,266,0,0,1,0,0,0,1,0,1,0,5,10,33,11,31,20,28,52,34,17
1,498,0,0,0,1,0,0,1,0,1,0,9,28,51,16,14,15,30,24,45,33
1,221,0,0,1,0,0,0,1,0,1,0,15,10,3,54,25,26,27,30,59,82
0,206,0,0,0,1,0,0,1,0,1,0,20,33,1,4,6,28,46,11,90,2
0,743,0,0,0,0,1,0,0,1,0,1,24,20,59,4,2,63,53,42,6,8
1,222,0,1,0,0,0,0,1,0,1,0,42,23,10,55,83,50,84,43,7,36
1,252,0,1,0,0,0,0,1,0,1,0,9,4,63,22,10,35,27,12,47,2
0,329,0,0,0,0,0,1,1,0,1,0,2,4,10,27,13,30,5,57,15,63
